date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-04-21,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5462.0
2024-05-21,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6624.0
2024-10-04,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5695.0
2025-01-09,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6258.0
2024-09-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5149.0
2025-01-18,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5930.0
2024-02-07,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5450.0
2024-07-25,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5851.0
2024-01-29,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7546.0
2025-01-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8071.0
2025-01-03,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7777.0
2025-02-28,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7827.0
2024-08-25,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7813.0
2025-02-27,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8014.0
2024-07-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5656.0
2024-01-04,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5390.0
2024-07-04,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7144.0
2024-07-18,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7977.0
2024-12-18,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7878.0
2024-08-04,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7210.0
2024-07-05,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5077.0
2024-01-26,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8033.0
2024-06-25,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6570.0
2025-02-16,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8711.0
2024-06-18,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5901.0
2025-01-11,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8018.0
2024-04-20,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5338.0
2024-06-17,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5609.0
2024-12-26,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7507.0
2024-08-07,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8263.0
2024-02-22,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7574.0
2025-03-02,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8335.0
2024-07-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8186.0
2024-09-13,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6201.0
2024-08-05,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6285.0
2024-11-29,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5053.0
2024-05-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8443.0
2024-04-07,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8785.0
2024-06-20,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8728.0
2024-10-30,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8786.0
2024-05-31,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8832.0
2024-01-21,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8905.0
2024-05-14,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5434.0
2024-04-12,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6593.0
2024-01-20,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5189.0
2025-03-20,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6313.0
2024-06-03,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7920.0
2024-02-12,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6313.0
2025-03-26,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7105.0
2025-02-22,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5837.0
2024-06-26,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5378.0
2024-12-04,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5790.0
2025-03-11,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5737.0
2024-02-09,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8809.0
2024-01-24,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7415.0
2024-04-26,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8501.0
2024-03-28,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8685.0
2024-08-19,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7563.0
2024-05-11,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8328.0
2024-12-15,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8741.0
2024-08-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6576.0
2025-04-19,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5115.0
2024-09-22,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5494.0
2024-05-12,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6039.0
2024-11-24,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8748.0
2025-01-07,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7797.0
2024-10-10,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7967.0
2025-02-19,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6211.0
2024-02-04,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5557.0
2024-07-20,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7326.0
2024-06-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5989.0
2024-07-05,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5972.0
2024-05-31,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8120.0
2024-04-15,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6854.0
2024-10-15,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6346.0
2024-06-30,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6279.0
2024-05-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5358.0
2024-10-13,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8909.0
2024-07-27,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8120.0
2024-02-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6480.0
2024-11-02,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5205.0
2024-05-15,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8755.0
2024-03-13,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5484.0
2024-10-28,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8092.0
2024-10-24,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5582.0
2024-09-19,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6343.0
2024-05-26,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6828.0
2025-02-21,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5410.0
2025-02-23,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8844.0
2024-12-12,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5026.0
2024-09-24,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5358.0
2024-12-05,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8269.0
2025-02-03,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6970.0
2024-12-25,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7432.0
2024-01-08,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5353.0
2024-03-04,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7732.0
2024-03-13,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8548.0
2025-02-03,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8149.0
2024-11-29,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6505.0
2025-01-21,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7991.0
2024-06-17,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8934.0
2024-10-14,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8496.0
2024-12-03,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6453.0
2025-04-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7071.0
2024-09-25,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8919.0
2024-03-12,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8283.0
2025-03-03,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6271.0
2024-06-04,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5001.0
2024-12-20,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8105.0
2024-12-21,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7790.0
2024-08-13,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7122.0
2024-01-27,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5074.0
2024-03-14,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8963.0
2025-03-17,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7591.0
2025-01-18,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7958.0
2025-04-25,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5779.0
2025-03-30,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6246.0
2024-11-15,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7809.0
2024-02-16,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6598.0
2024-03-24,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8774.0
2025-03-12,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8080.0
2024-10-01,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6849.0
2024-06-15,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7694.0
2024-07-08,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8882.0
2024-10-16,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5896.0
2024-09-26,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5271.0
2025-02-10,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6977.0
2024-10-08,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7444.0
2024-03-11,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6824.0
2024-05-22,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8372.0
2024-01-10,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5684.0
2024-07-13,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6130.0
2024-07-31,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,8399.0
2024-12-02,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5057.0
2024-06-23,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8615.0
2024-04-25,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5491.0
2024-03-18,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5400.0
2025-02-05,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8005.0
2024-06-29,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8764.0
2025-02-01,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,7506.0
2024-11-18,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7142.0
2024-07-22,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,5641.0
2024-04-23,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,6026.0
2024-01-09,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8133.0
2024-04-01,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,8241.0
2024-12-09,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,7660.0
2025-01-13,Great Britain,Pembroke-1,Gas,petroineos,2025-06-04 18:52:18.392618,6265.0
2025-03-18,Great Britain,Pembroke-2,Gas,petroineos,2025-06-04 18:52:18.392618,5694.0
2024-09-22,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,89.81981817
2024-03-12,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,639.7484508
2024-02-22,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,804.0470061
2024-08-02,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,447.2693847
2025-03-06,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,328.0702
2024-05-10,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,95.68674183
2024-01-14,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,408.9103229
2025-03-11,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,263.3745022
2024-11-19,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,471.0159554
2024-03-13,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,921.8869594
2024-04-19,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,193.504586
2024-05-05,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,215.0602215
2024-07-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,847.6727953
2024-10-19,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,43.36749217
2025-03-05,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,287.3622119
2024-03-20,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,225.7016086
2024-11-24,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,132.4615575
2024-09-10,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,793.8832184
2024-02-11,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,523.0203005
2024-03-08,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,122.3621974
2024-03-23,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,592.8664332
2024-03-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,482.0656265
2025-01-11,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,872.7080854
2024-06-26,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,486.0073852
2024-03-29,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,567.2113852
2025-02-16,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,683.0480873
2025-04-11,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,439.3113748
2024-06-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,383.2075694
2024-07-01,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,630.2384393
2024-11-11,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,23.54748283
2024-05-26,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,419.3895191
2024-01-06,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,482.9389507
2024-08-12,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,715.8058069
2024-11-16,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,245.5490552
2024-01-13,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,892.3861654
2024-12-07,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,242.6867345
2025-03-10,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,378.6810322
2025-02-21,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,810.2710951
2024-07-13,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,694.7762067
2025-03-04,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,745.362303
2025-04-03,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,703.6004544
2024-05-13,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,849.8524931
2025-02-28,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,593.8421722
2024-04-11,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,703.3752213
2025-04-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,920.8478773
2024-07-12,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,165.8619781
2024-02-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,478.318429
2024-03-25,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,446.1736827
2024-01-22,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,270.6201072
2025-02-07,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,540.8672796
2024-12-15,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,888.1353394
2024-07-03,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,556.1357926
2024-07-22,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,13.20636192
2024-04-06,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,49.98052245
2024-12-22,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,508.3359479
2024-05-21,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,246.4056443
2024-08-20,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,309.0213084
2025-02-13,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,760.5244697
2024-08-03,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,859.6981872
2024-04-28,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,681.4992358
2024-07-15,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,790.3331107
2025-03-29,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,785.4974742
2024-06-18,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,349.2494702
2025-03-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,418.4242051
2025-01-03,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,401.1065042
2024-09-02,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,80.13847914
2025-03-21,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,898.1917851
2024-01-25,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,612.8433146
2024-11-01,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,755.7316496
2024-05-25,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,601.1395721
2024-09-01,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,273.1590326
2024-04-22,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,53.52629384
2025-03-23,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,427.6871785
2024-10-28,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,821.9968895
2024-04-15,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,678.7404655
2025-03-03,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,512.9451195
2024-06-28,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,588.3912693
2024-02-12,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,369.849217
2024-02-23,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,87.50941771
2024-03-26,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,834.5213194
2024-08-18,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,672.8073799
2024-12-24,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,50.58298114
2024-07-31,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,324.6029912
2024-09-18,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,715.6351678
2024-03-05,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,478.3433875
2024-10-09,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,990.9856469
2025-02-06,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,289.6618711
2025-04-14,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,366.9363411
2025-01-19,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,540.2710408
2024-05-28,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,31.03815596
2024-01-21,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,192.2338835
2024-01-24,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,730.7456099
2024-08-03,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,308.5970709
2024-10-27,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,845.7787182
2024-02-11,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,276.4523981
2024-11-07,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,215.9344942
2024-11-30,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,128.6429412
2024-09-24,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,644.1369169
2024-12-25,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,362.6178497
2025-01-30,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,700.1156688
2024-07-05,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,896.8524948
2024-12-01,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,43.52844167
2025-04-08,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,452.6935932
2024-09-21,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,187.8339102
2024-10-15,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,711.2599058
2025-03-06,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,883.529801
2024-01-04,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,223.8684725
2024-10-10,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,385.4338878
2025-02-12,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,57.23550471
2024-08-14,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,904.8650057
2025-04-15,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,406.3415112
2024-11-17,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,857.3764329
2025-01-27,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,643.5136872
2024-06-04,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,406.0526593
2025-04-17,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,894.5285903
2024-04-30,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,990.088288
2025-01-07,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,631.2228633
2025-02-04,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,406.3830395
2024-09-16,Great Britain,Hornsea-1,Wind ,petroineos,2025-06-04 18:52:18.357859,887.4994959
2024-08-17,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,441.4981213
2024-01-03,Great Britain,Hornsea-2,Wind ,petroineos,2025-06-04 18:52:18.357859,260.832893
